experience_coding,python_user,r_user,sql_user,most_used,compensation,Category
0.69,FALSE,FALSE,FALSE,Scikit-learn,644,< 5 Years
4.9,TRUE,FALSE,FALSE,Scikit-learn,710,< 5 Years
4.9,TRUE,TRUE,TRUE,,82154,< 5 Years
3.1,TRUE,FALSE,TRUE,,50632,< 5 Years
4.1,TRUE,FALSE,TRUE,Scikit-learn,59329,< 5 Years
16.1,TRUE,FALSE,FALSE,Keras,114541,15-20 Years
0.82,TRUE,TRUE,FALSE,Keras,60023,< 5 Years
1.4,FALSE,FALSE,FALSE,,65481,< 5 Years
6.4,TRUE,TRUE,TRUE,PyTorch,949405,5-10 Years
3.4,TRUE,TRUE,TRUE,Keras,69822,< 5 Years
0.76,TRUE,FALSE,FALSE,,90603,< 5 Years
0.82,TRUE,FALSE,FALSE,,4980,< 5 Years
0.62,FALSE,TRUE,TRUE,,251,< 5 Years
2.9,TRUE,FALSE,FALSE,Scikit-learn,4231,< 5 Years
1.4,TRUE,FALSE,FALSE,,74546,< 5 Years
0.94,TRUE,FALSE,FALSE,Keras,62815,< 5 Years
2.5,TRUE,FALSE,FALSE,Scikit-learn,11185,< 5 Years
1.6,TRUE,FALSE,FALSE,Scikit-learn,59902,< 5 Years
2.6,TRUE,FALSE,FALSE,Scikit-learn,520,< 5 Years
16.5,TRUE,FALSE,FALSE,Scikit-learn,33018,15-20 Years
5.3,TRUE,FALSE,TRUE,TensorFlow,15835,5-10 Years
1.8,TRUE,FALSE,FALSE,TensorFlow,15440,< 5 Years
2.1,TRUE,TRUE,FALSE,Scikit-learn,10280,< 5 Years
8.6,TRUE,TRUE,TRUE,Keras,95759,5-10 Years
2.3,TRUE,FALSE,TRUE,TensorFlow,65153,< 5 Years
3.6,TRUE,FALSE,FALSE,Scikit-learn,58200,< 5 Years
9.1,TRUE,FALSE,TRUE,TensorFlow,227414,5-10 Years
20.5,TRUE,FALSE,FALSE,Keras,11245,20-25 Years
3.8,TRUE,FALSE,FALSE,Scikit-learn,58677,< 5 Years
20.9,TRUE,TRUE,TRUE,PyTorch,192753,20-25 Years
3.3,FALSE,FALSE,FALSE,,73510,< 5 Years
9.8,TRUE,FALSE,TRUE,Keras,54071,5-10 Years
2.7,TRUE,TRUE,FALSE,Scikit-learn,2885,< 5 Years
0.94,TRUE,FALSE,FALSE,Keras,26677,< 5 Years
1.2,TRUE,TRUE,FALSE,Scikit-learn,53356,< 5 Years
0,FALSE,FALSE,FALSE,,20739,< 5 Years
1.6,TRUE,FALSE,FALSE,Keras,38,< 5 Years
0.85,TRUE,FALSE,TRUE,,64824,< 5 Years
0.3,TRUE,FALSE,FALSE,Keras,74125,< 5 Years
8.6,TRUE,TRUE,FALSE,Keras,15523,5-10 Years
0.44,TRUE,FALSE,FALSE,Scikit-learn,63796,< 5 Years
14.2,TRUE,FALSE,FALSE,Scikit-learn,77762,10-15 Years
2,TRUE,FALSE,TRUE,Keras,58333,< 5 Years
0,FALSE,FALSE,FALSE,,42885,< 5 Years
2,TRUE,FALSE,FALSE,Keras,300,< 5 Years
4.3,TRUE,FALSE,TRUE,TensorFlow,29526,< 5 Years
3.9,TRUE,FALSE,TRUE,Scikit-learn,26197,< 5 Years
25.1,TRUE,FALSE,TRUE,,196,25+ Years
8.3,TRUE,FALSE,TRUE,,61274,5-10 Years
4,TRUE,FALSE,TRUE,,65888,< 5 Years
0.25,TRUE,FALSE,FALSE,Keras,65035,< 5 Years
1.9,TRUE,FALSE,FALSE,,56367,< 5 Years
2.2,TRUE,FALSE,TRUE,Scikit-learn,70481,< 5 Years
6.1,TRUE,FALSE,TRUE,Scikit-learn,820,5-10 Years
1.9,TRUE,FALSE,FALSE,Keras,57319,< 5 Years
2.3,TRUE,FALSE,TRUE,Scikit-learn,48015,< 5 Years
11.5,TRUE,FALSE,TRUE,Scikit-learn,24752,10-15 Years
15.6,TRUE,FALSE,TRUE,Scikit-learn,13741,15-20 Years
0.81,TRUE,FALSE,TRUE,Scikit-learn,1361,< 5 Years
8.9,TRUE,FALSE,FALSE,Scikit-learn,23991,5-10 Years
18.6,TRUE,FALSE,TRUE,Keras,89105,15-20 Years
26.7,TRUE,FALSE,FALSE,Keras,67787,25+ Years
0.32,TRUE,TRUE,FALSE,,66956,< 5 Years
0.3,TRUE,FALSE,FALSE,,781,< 5 Years
0,FALSE,FALSE,FALSE,,673,< 5 Years
6.1,TRUE,FALSE,TRUE,TensorFlow,62276,5-10 Years
3,TRUE,FALSE,FALSE,,53865,< 5 Years
8,TRUE,FALSE,TRUE,PyTorch,9278,5-10 Years
8.7,TRUE,FALSE,FALSE,Keras,108287,5-10 Years
0.35,TRUE,FALSE,FALSE,,63092,< 5 Years
22.8,TRUE,FALSE,TRUE,,47402,20-25 Years
2.4,TRUE,FALSE,TRUE,Keras,3712,< 5 Years
3.5,TRUE,FALSE,FALSE,,51925,< 5 Years
1.1,TRUE,FALSE,FALSE,TensorFlow,826,< 5 Years
2.8,TRUE,FALSE,FALSE,TensorFlow,52490,< 5 Years
15.5,TRUE,FALSE,FALSE,Scikit-learn,70226,15-20 Years
18.3,TRUE,FALSE,FALSE,Scikit-learn,23406,15-20 Years
23,TRUE,FALSE,TRUE,TensorFlow,24975,20-25 Years
0.39,TRUE,FALSE,FALSE,,257,< 5 Years
2.3,TRUE,TRUE,FALSE,Scikit-learn,63701,< 5 Years
2.3,TRUE,TRUE,TRUE,Scikit-learn,56876,< 5 Years
4.9,TRUE,TRUE,TRUE,TensorFlow,78536,< 5 Years
0.93,TRUE,FALSE,FALSE,PyTorch,2963,< 5 Years
13.8,TRUE,TRUE,TRUE,TensorFlow,23776,10-15 Years
8.7,FALSE,FALSE,TRUE,,60678,5-10 Years
2.8,TRUE,FALSE,FALSE,Scikit-learn,1364,< 5 Years
1.3,TRUE,FALSE,TRUE,Scikit-learn,17445,< 5 Years
6.3,TRUE,TRUE,TRUE,Scikit-learn,93494,5-10 Years
0.96,FALSE,TRUE,TRUE,,69166,< 5 Years
4.2,FALSE,TRUE,FALSE,Keras,111274,< 5 Years
0,FALSE,FALSE,FALSE,,20,< 5 Years
8.6,TRUE,FALSE,FALSE,PyTorch,58184,5-10 Years
6,FALSE,FALSE,TRUE,,16618,5-10 Years
2,TRUE,FALSE,TRUE,TensorFlow,636,< 5 Years
4.6,TRUE,TRUE,TRUE,TensorFlow,170156,< 5 Years
10.9,FALSE,FALSE,FALSE,TensorFlow,17544,10-15 Years
5.1,TRUE,FALSE,TRUE,,73153,5-10 Years
1.8,TRUE,FALSE,FALSE,PyTorch,70071,< 5 Years
9.1,FALSE,FALSE,FALSE,,67047,5-10 Years
1.5,TRUE,FALSE,FALSE,Scikit-learn,69756,< 5 Years
1.1,TRUE,TRUE,FALSE,TensorFlow,55999,< 5 Years
1.7,TRUE,FALSE,FALSE,,71417,< 5 Years
2.7,TRUE,FALSE,FALSE,Scikit-learn,74552,< 5 Years
2.8,TRUE,FALSE,TRUE,,50140,< 5 Years
3.7,TRUE,TRUE,FALSE,Scikit-learn,10958,< 5 Years
0.64,FALSE,FALSE,FALSE,,64920,< 5 Years
7.8,FALSE,TRUE,FALSE,,3718,5-10 Years
2.8,TRUE,FALSE,FALSE,,71635,< 5 Years
4.8,TRUE,FALSE,FALSE,TensorFlow,13175,< 5 Years
0,FALSE,FALSE,FALSE,,6502,< 5 Years
1.3,TRUE,FALSE,TRUE,Scikit-learn,65965,< 5 Years
0.91,TRUE,TRUE,TRUE,,355,< 5 Years
29.4,FALSE,FALSE,FALSE,PyTorch,32262,25+ Years
4.5,TRUE,FALSE,TRUE,TensorFlow,8058,< 5 Years
0.56,TRUE,TRUE,FALSE,Scikit-learn,66007,< 5 Years
3.1,FALSE,FALSE,FALSE,,69484,< 5 Years
23.1,TRUE,FALSE,FALSE,TensorFlow,2738,20-25 Years
6.8,TRUE,FALSE,FALSE,Scikit-learn,38410,5-10 Years
4,TRUE,TRUE,TRUE,TensorFlow,19185,< 5 Years
1.9,FALSE,TRUE,FALSE,TensorFlow,8096,< 5 Years
1.1,TRUE,FALSE,FALSE,TensorFlow,224,< 5 Years
5.2,TRUE,FALSE,TRUE,,64685,5-10 Years
3.8,TRUE,TRUE,TRUE,Scikit-learn,21197,< 5 Years
15.7,TRUE,FALSE,TRUE,PyTorch,53182,15-20 Years
0.42,TRUE,FALSE,TRUE,,67242,< 5 Years
0,FALSE,FALSE,FALSE,,11136,< 5 Years
0.68,TRUE,FALSE,FALSE,,65765,< 5 Years
0.37,FALSE,FALSE,FALSE,,3884,< 5 Years
0.82,TRUE,FALSE,FALSE,Scikit-learn,4928,< 5 Years
8.7,FALSE,FALSE,FALSE,,59059,5-10 Years
0.74,FALSE,FALSE,FALSE,Keras,879,< 5 Years
13.3,TRUE,FALSE,TRUE,Scikit-learn,69976,10-15 Years
9.5,TRUE,FALSE,FALSE,Scikit-learn,2350,5-10 Years
6,TRUE,FALSE,FALSE,TensorFlow,74177,5-10 Years
2.2,TRUE,FALSE,TRUE,Keras,52364,< 5 Years
2,TRUE,FALSE,FALSE,Scikit-learn,59185,< 5 Years
0.37,TRUE,TRUE,TRUE,,71174,< 5 Years
29.4,TRUE,FALSE,TRUE,PyTorch,251712,25+ Years
1.6,FALSE,FALSE,FALSE,,899,< 5 Years
0.38,TRUE,TRUE,FALSE,TensorFlow,6447,< 5 Years
2.9,TRUE,TRUE,TRUE,,17679,< 5 Years
0.86,TRUE,TRUE,FALSE,Scikit-learn,66281,< 5 Years
1.2,TRUE,FALSE,FALSE,TensorFlow,141,< 5 Years
27.1,FALSE,FALSE,TRUE,Scikit-learn,34527,25+ Years
4,TRUE,FALSE,TRUE,Keras,149,< 5 Years
1.9,TRUE,FALSE,FALSE,Scikit-learn,55880,< 5 Years
4.2,TRUE,TRUE,TRUE,Scikit-learn,568,< 5 Years
1.8,TRUE,FALSE,FALSE,Scikit-learn,52043,< 5 Years
3.8,TRUE,FALSE,FALSE,,70483,< 5 Years
4.4,TRUE,TRUE,TRUE,TensorFlow,16,< 5 Years
19.4,FALSE,TRUE,FALSE,,4225,15-20 Years
2.5,TRUE,FALSE,TRUE,TensorFlow,59087,< 5 Years
1.7,TRUE,FALSE,TRUE,,56513,< 5 Years
6.8,TRUE,FALSE,TRUE,Scikit-learn,21981,5-10 Years
0.24,TRUE,FALSE,TRUE,Scikit-learn,11911,< 5 Years
3.6,TRUE,FALSE,FALSE,Scikit-learn,5607,< 5 Years
5.4,TRUE,FALSE,FALSE,Scikit-learn,51187,5-10 Years
29.2,FALSE,FALSE,FALSE,,68262,25+ Years
1.2,TRUE,TRUE,FALSE,,59222,< 5 Years
0.92,FALSE,TRUE,FALSE,,2442,< 5 Years
3.3,TRUE,FALSE,FALSE,,1714,< 5 Years
3.2,TRUE,FALSE,TRUE,Scikit-learn,1822,< 5 Years
0.89,TRUE,FALSE,TRUE,,15564,< 5 Years
16.4,TRUE,FALSE,TRUE,TensorFlow,73193,15-20 Years
0.91,TRUE,FALSE,FALSE,Scikit-learn,12796,< 5 Years
0.5,TRUE,FALSE,TRUE,TensorFlow,49462,< 5 Years
0,FALSE,FALSE,FALSE,,9868,< 5 Years
7.8,FALSE,FALSE,TRUE,Keras,1673,5-10 Years
1,TRUE,TRUE,FALSE,,360,< 5 Years
2.2,TRUE,FALSE,FALSE,Keras,5738,< 5 Years
7.2,TRUE,FALSE,TRUE,Scikit-learn,58678,5-10 Years
25,TRUE,FALSE,TRUE,Keras,42340,25+ Years
2.1,FALSE,TRUE,FALSE,,62506,< 5 Years
0.75,TRUE,FALSE,FALSE,,58831,< 5 Years
3.8,TRUE,FALSE,FALSE,,68694,< 5 Years
13.3,TRUE,FALSE,TRUE,Scikit-learn,124335,10-15 Years
4.9,TRUE,FALSE,TRUE,,69699,< 5 Years
15.3,FALSE,TRUE,FALSE,,26726,15-20 Years
4,TRUE,FALSE,TRUE,TensorFlow,118868,< 5 Years
5.2,TRUE,FALSE,FALSE,Keras,71685,5-10 Years
1.9,TRUE,FALSE,TRUE,TensorFlow,73558,< 5 Years
1.7,TRUE,TRUE,FALSE,,1664,< 5 Years
23.8,TRUE,TRUE,FALSE,Keras,4722,20-25 Years
6.7,TRUE,FALSE,FALSE,Scikit-learn,8875,5-10 Years
1.2,TRUE,FALSE,TRUE,Scikit-learn,70934,< 5 Years
8.9,TRUE,TRUE,TRUE,Scikit-learn,64944,5-10 Years
0.94,TRUE,TRUE,TRUE,Scikit-learn,6259,< 5 Years
28.3,TRUE,TRUE,FALSE,Scikit-learn,74773,25+ Years
5.3,TRUE,TRUE,FALSE,TensorFlow,20268,5-10 Years
0.42,TRUE,FALSE,FALSE,Keras,69821,< 5 Years
0.5,TRUE,TRUE,TRUE,Keras,27559,< 5 Years
8.1,TRUE,TRUE,TRUE,Keras,114443,5-10 Years
9.5,TRUE,FALSE,TRUE,PyTorch,4730,5-10 Years
2.4,TRUE,FALSE,TRUE,Keras,113315,< 5 Years
19.8,TRUE,FALSE,FALSE,TensorFlow,19697,15-20 Years
0.82,TRUE,FALSE,FALSE,,72190,< 5 Years
2.6,TRUE,FALSE,TRUE,Scikit-learn,52043,< 5 Years
1.5,TRUE,TRUE,TRUE,Keras,81738,< 5 Years
0.86,FALSE,FALSE,FALSE,,60873,< 5 Years
4.7,TRUE,FALSE,FALSE,,64916,< 5 Years
26.3,TRUE,TRUE,FALSE,PyTorch,203452,25+ Years
10,TRUE,FALSE,TRUE,TensorFlow,60011,10-15 Years
0.64,TRUE,FALSE,FALSE,,522,< 5 Years
3.9,TRUE,TRUE,FALSE,Scikit-learn,50205,< 5 Years
12.2,TRUE,FALSE,TRUE,TensorFlow,12560,10-15 Years
16.1,TRUE,FALSE,TRUE,Scikit-learn,120940,15-20 Years
0.47,TRUE,TRUE,TRUE,,58399,< 5 Years
2.5,TRUE,TRUE,FALSE,Scikit-learn,20425,< 5 Years
1.3,TRUE,FALSE,TRUE,,60316,< 5 Years
0.44,TRUE,FALSE,FALSE,Scikit-learn,50596,< 5 Years
2.6,FALSE,TRUE,FALSE,,29038,< 5 Years
18.8,TRUE,FALSE,FALSE,,67866,15-20 Years
0,FALSE,FALSE,FALSE,,823,< 5 Years
0.23,TRUE,FALSE,FALSE,TensorFlow,63733,< 5 Years
12.3,TRUE,TRUE,FALSE,Scikit-learn,42082,10-15 Years
2.6,TRUE,FALSE,FALSE,,835,< 5 Years
0.72,TRUE,FALSE,FALSE,,62654,< 5 Years
0.69,TRUE,FALSE,TRUE,TensorFlow,489,< 5 Years
0.46,TRUE,FALSE,TRUE,TensorFlow,250,< 5 Years
13.8,TRUE,FALSE,TRUE,Scikit-learn,29845,10-15 Years
8,TRUE,FALSE,FALSE,,74412,5-10 Years
10.4,TRUE,FALSE,FALSE,Scikit-learn,50790,10-15 Years
2,TRUE,FALSE,FALSE,,60415,< 5 Years
0.53,TRUE,TRUE,TRUE,,55472,< 5 Years
19.2,TRUE,FALSE,TRUE,,39777,15-20 Years
4,TRUE,FALSE,FALSE,Scikit-learn,486,< 5 Years
1.7,TRUE,FALSE,FALSE,Keras,70344,< 5 Years
0.42,TRUE,TRUE,TRUE,,955,< 5 Years
0.6,TRUE,FALSE,FALSE,Scikit-learn,71561,< 5 Years
22.9,TRUE,TRUE,TRUE,,2915,20-25 Years
6.8,TRUE,FALSE,FALSE,TensorFlow,79387,5-10 Years
0.72,TRUE,FALSE,TRUE,,369,< 5 Years
11.4,TRUE,FALSE,FALSE,TensorFlow,71370,10-15 Years
4.2,TRUE,FALSE,FALSE,PyTorch,55389,< 5 Years
6,TRUE,FALSE,FALSE,,73986,5-10 Years
4.3,TRUE,FALSE,TRUE,Keras,189211,< 5 Years
0.26,TRUE,FALSE,FALSE,,65596,< 5 Years
1.8,TRUE,FALSE,FALSE,,64559,< 5 Years
9.8,FALSE,FALSE,TRUE,,67051,5-10 Years
1.9,TRUE,FALSE,TRUE,Scikit-learn,72268,< 5 Years
2.7,TRUE,FALSE,FALSE,PyTorch,50380,< 5 Years
0.63,TRUE,TRUE,TRUE,Scikit-learn,117210,< 5 Years
0.74,FALSE,FALSE,TRUE,,56498,< 5 Years
3.9,TRUE,TRUE,TRUE,TensorFlow,701,< 5 Years
23.9,FALSE,FALSE,TRUE,Scikit-learn,8821,20-25 Years
1,TRUE,FALSE,FALSE,,52387,< 5 Years
1.3,TRUE,FALSE,TRUE,Scikit-learn,59938,< 5 Years
13.3,TRUE,TRUE,FALSE,,446884,10-15 Years
3.6,TRUE,TRUE,TRUE,Keras,213373,< 5 Years
1.8,TRUE,FALSE,TRUE,,57067,< 5 Years
2.4,TRUE,FALSE,FALSE,TensorFlow,71952,< 5 Years
0.34,TRUE,FALSE,FALSE,Scikit-learn,56814,< 5 Years
9,TRUE,FALSE,TRUE,TensorFlow,20499,5-10 Years
15.2,TRUE,FALSE,TRUE,,1539,15-20 Years
8.5,TRUE,FALSE,FALSE,Keras,558,5-10 Years
1.9,TRUE,TRUE,FALSE,Scikit-learn,8202,< 5 Years
5,TRUE,FALSE,FALSE,TensorFlow,51129,5-10 Years
0.35,TRUE,FALSE,TRUE,TensorFlow,50456,< 5 Years
0,FALSE,FALSE,FALSE,,906,< 5 Years
2.5,FALSE,TRUE,FALSE,,5988,< 5 Years
1.5,TRUE,FALSE,TRUE,,15554,< 5 Years
1.8,TRUE,TRUE,FALSE,Scikit-learn,70654,< 5 Years
18.3,TRUE,TRUE,TRUE,Scikit-learn,23477,15-20 Years
18.6,TRUE,TRUE,TRUE,Scikit-learn,216782,15-20 Years
18,FALSE,FALSE,TRUE,,24009,15-20 Years
19.7,FALSE,FALSE,TRUE,,196169,15-20 Years
0.61,TRUE,FALSE,FALSE,TensorFlow,11809,< 5 Years
21.7,TRUE,FALSE,TRUE,Keras,112166,20-25 Years
17.2,TRUE,TRUE,FALSE,Scikit-learn,173270,15-20 Years
13.6,TRUE,FALSE,TRUE,Scikit-learn,84899,10-15 Years
27.9,TRUE,FALSE,FALSE,TensorFlow,242875,25+ Years
1.6,TRUE,FALSE,FALSE,,58391,< 5 Years
2,FALSE,TRUE,FALSE,,73291,< 5 Years
0.42,TRUE,TRUE,FALSE,Scikit-learn,19549,< 5 Years
3.1,TRUE,FALSE,TRUE,,930,< 5 Years
18.9,TRUE,FALSE,FALSE,,199781,15-20 Years
3.2,FALSE,FALSE,TRUE,,35841,< 5 Years
7.8,TRUE,FALSE,FALSE,TensorFlow,2,5-10 Years
0.52,TRUE,FALSE,FALSE,TensorFlow,72531,< 5 Years
0,FALSE,FALSE,FALSE,,7285,< 5 Years
2.2,TRUE,TRUE,FALSE,Scikit-learn,72887,< 5 Years
15.4,TRUE,FALSE,TRUE,TensorFlow,69430,15-20 Years
0.32,TRUE,FALSE,FALSE,,68601,< 5 Years
15.1,TRUE,FALSE,TRUE,,62018,15-20 Years
2.6,TRUE,FALSE,TRUE,PyTorch,64500,< 5 Years
0.43,TRUE,FALSE,FALSE,,65638,< 5 Years
10.7,TRUE,FALSE,TRUE,Scikit-learn,3596,10-15 Years
0.28,TRUE,FALSE,TRUE,,56641,< 5 Years
1.1,TRUE,FALSE,FALSE,TensorFlow,819,< 5 Years
0.58,TRUE,TRUE,TRUE,,61983,< 5 Years
0.91,FALSE,TRUE,FALSE,,1484,< 5 Years
10.5,TRUE,FALSE,TRUE,Scikit-learn,29201,10-15 Years
4.6,TRUE,FALSE,TRUE,,54712,< 5 Years
4.7,TRUE,FALSE,FALSE,PyTorch,64515,< 5 Years
3.7,TRUE,FALSE,FALSE,PyTorch,55773,< 5 Years
0.75,TRUE,FALSE,TRUE,TensorFlow,52896,< 5 Years
1.7,TRUE,FALSE,FALSE,Keras,805,< 5 Years
0.62,TRUE,FALSE,TRUE,Scikit-learn,59697,< 5 Years
28.2,TRUE,TRUE,TRUE,Keras,90888,25+ Years
1.4,FALSE,TRUE,FALSE,,85,< 5 Years
1.7,TRUE,FALSE,FALSE,Scikit-learn,62557,< 5 Years
2.8,TRUE,FALSE,FALSE,,67258,< 5 Years
1.6,TRUE,FALSE,FALSE,PyTorch,478,< 5 Years
4.1,TRUE,FALSE,FALSE,TensorFlow,6017,< 5 Years
4.7,TRUE,FALSE,TRUE,Keras,56687,< 5 Years
1.9,TRUE,FALSE,FALSE,Scikit-learn,55264,< 5 Years
8,TRUE,FALSE,FALSE,Scikit-learn,98,5-10 Years
4,TRUE,FALSE,FALSE,PyTorch,60937,< 5 Years
0.55,TRUE,FALSE,TRUE,TensorFlow,3844,< 5 Years
5,TRUE,TRUE,TRUE,,71741,5-10 Years
2.4,TRUE,FALSE,FALSE,Scikit-learn,64564,< 5 Years
1.1,FALSE,FALSE,FALSE,,61062,< 5 Years
24.6,FALSE,FALSE,TRUE,,21216,20-25 Years
4.9,TRUE,FALSE,TRUE,Scikit-learn,47375,< 5 Years
0.85,TRUE,FALSE,TRUE,TensorFlow,62554,< 5 Years
1.4,TRUE,TRUE,FALSE,Scikit-learn,74349,< 5 Years
16,TRUE,FALSE,FALSE,Scikit-learn,939,15-20 Years
2.7,FALSE,FALSE,FALSE,,33994,< 5 Years
0.21,TRUE,FALSE,TRUE,,70792,< 5 Years
0.25,TRUE,FALSE,FALSE,,72867,< 5 Years
1.6,TRUE,FALSE,FALSE,,396,< 5 Years
0.9,TRUE,FALSE,FALSE,TensorFlow,50416,< 5 Years
0.81,TRUE,FALSE,TRUE,,409,< 5 Years
1.6,TRUE,FALSE,TRUE,PyTorch,77306,< 5 Years
2.8,TRUE,FALSE,TRUE,Scikit-learn,24525,< 5 Years
0.75,TRUE,FALSE,FALSE,,360,< 5 Years
20,TRUE,TRUE,TRUE,TensorFlow,3680,20-25 Years
29.4,TRUE,FALSE,FALSE,,480,25+ Years
8.6,TRUE,FALSE,TRUE,PyTorch,40860,5-10 Years
12.8,TRUE,FALSE,TRUE,Scikit-learn,993,10-15 Years
1.9,TRUE,FALSE,TRUE,,4522,< 5 Years
4,TRUE,FALSE,FALSE,Scikit-learn,62435,< 5 Years
7.3,TRUE,FALSE,FALSE,Scikit-learn,79770,5-10 Years
3.1,TRUE,FALSE,FALSE,PyTorch,497,< 5 Years
6.4,FALSE,FALSE,FALSE,,896,5-10 Years
0.51,TRUE,FALSE,FALSE,TensorFlow,50957,< 5 Years
3.5,TRUE,FALSE,FALSE,Scikit-learn,15414,< 5 Years
3.8,TRUE,TRUE,FALSE,,414,< 5 Years
1.6,TRUE,TRUE,TRUE,Scikit-learn,18853,< 5 Years
1.3,TRUE,FALSE,TRUE,Keras,60960,< 5 Years
10,TRUE,FALSE,FALSE,TensorFlow,25983,10-15 Years
0.59,TRUE,FALSE,TRUE,,53124,< 5 Years
0.42,TRUE,FALSE,FALSE,Scikit-learn,1342,< 5 Years
2.6,TRUE,TRUE,FALSE,,53593,< 5 Years
2.3,TRUE,FALSE,TRUE,Scikit-learn,53624,< 5 Years
3.6,TRUE,FALSE,TRUE,PyTorch,12005,< 5 Years
2.6,TRUE,FALSE,TRUE,Scikit-learn,463,< 5 Years
15.5,TRUE,FALSE,FALSE,PyTorch,80286,15-20 Years
8.9,FALSE,FALSE,TRUE,,28037,5-10 Years
2.4,TRUE,FALSE,TRUE,TensorFlow,72631,< 5 Years
3.6,TRUE,TRUE,FALSE,,23391,< 5 Years
2.8,TRUE,FALSE,FALSE,PyTorch,59947,< 5 Years
0,FALSE,FALSE,FALSE,,247,< 5 Years
0.95,FALSE,TRUE,FALSE,,71330,< 5 Years
9.3,TRUE,FALSE,FALSE,PyTorch,30206,5-10 Years
5.1,FALSE,FALSE,FALSE,,20132,5-10 Years
3.4,FALSE,FALSE,FALSE,,65956,< 5 Years
0.95,TRUE,TRUE,TRUE,,107,< 5 Years
3,FALSE,TRUE,FALSE,,74938,< 5 Years
21.4,TRUE,FALSE,TRUE,TensorFlow,722,20-25 Years
2.9,TRUE,FALSE,FALSE,TensorFlow,67509,< 5 Years
4.5,TRUE,FALSE,FALSE,PyTorch,1831,< 5 Years
2.8,FALSE,FALSE,FALSE,,58593,< 5 Years
0.81,TRUE,FALSE,TRUE,,64323,< 5 Years
7.1,TRUE,FALSE,FALSE,,38276,5-10 Years
10,FALSE,TRUE,TRUE,,360,10-15 Years
7.4,TRUE,FALSE,FALSE,PyTorch,112435,5-10 Years
3.6,TRUE,FALSE,FALSE,,51795,< 5 Years
20.6,TRUE,TRUE,TRUE,Scikit-learn,2846,20-25 Years
3.2,TRUE,TRUE,TRUE,Keras,51908,< 5 Years
3.8,TRUE,TRUE,FALSE,Scikit-learn,58148,< 5 Years
0.96,TRUE,FALSE,FALSE,Scikit-learn,57803,< 5 Years
1,TRUE,FALSE,TRUE,,64638,< 5 Years
1.6,FALSE,FALSE,FALSE,,4473,< 5 Years
1.4,TRUE,FALSE,TRUE,PyTorch,5810,< 5 Years
6.4,TRUE,TRUE,TRUE,TensorFlow,14398,5-10 Years
0.8,TRUE,FALSE,TRUE,,74812,< 5 Years
4.3,TRUE,FALSE,FALSE,Scikit-learn,1729,< 5 Years
2.8,TRUE,FALSE,FALSE,TensorFlow,54331,< 5 Years
1.9,TRUE,FALSE,FALSE,Scikit-learn,56928,< 5 Years
2.5,TRUE,FALSE,TRUE,Keras,63491,< 5 Years
0.5,TRUE,FALSE,FALSE,Scikit-learn,63099,< 5 Years
9.1,TRUE,TRUE,TRUE,,58689,5-10 Years
2.7,TRUE,FALSE,FALSE,,59343,< 5 Years
14.5,TRUE,FALSE,FALSE,Scikit-learn,29592,10-15 Years
2.1,TRUE,TRUE,FALSE,Scikit-learn,68870,< 5 Years
9.6,TRUE,FALSE,FALSE,Keras,50046,5-10 Years
20.4,TRUE,TRUE,TRUE,TensorFlow,230280,20-25 Years
0.87,TRUE,FALSE,TRUE,Scikit-learn,33547,< 5 Years
3.2,TRUE,FALSE,FALSE,Scikit-learn,49842,< 5 Years
5.8,TRUE,FALSE,FALSE,Scikit-learn,2632,5-10 Years
2.8,TRUE,FALSE,FALSE,,58774,< 5 Years
5.5,TRUE,FALSE,TRUE,,100983,5-10 Years
0.72,TRUE,FALSE,FALSE,,3956,< 5 Years
9.6,TRUE,FALSE,TRUE,Keras,23478,5-10 Years
2.8,TRUE,FALSE,FALSE,PyTorch,163080,< 5 Years
5.2,TRUE,FALSE,FALSE,,73581,5-10 Years
3.9,TRUE,TRUE,TRUE,Keras,54897,< 5 Years
18.4,TRUE,FALSE,FALSE,TensorFlow,78665,15-20 Years
2.2,TRUE,FALSE,FALSE,Scikit-learn,5411,< 5 Years
4.6,TRUE,FALSE,TRUE,Scikit-learn,1265,< 5 Years
6.2,TRUE,FALSE,TRUE,TensorFlow,15647,5-10 Years
2.1,TRUE,FALSE,TRUE,,55627,< 5 Years
0.64,TRUE,FALSE,TRUE,Keras,63009,< 5 Years
7.8,TRUE,TRUE,FALSE,Keras,413,5-10 Years
2.4,TRUE,FALSE,FALSE,Scikit-learn,52387,< 5 Years
12.7,TRUE,TRUE,TRUE,Scikit-learn,10538,10-15 Years
3.7,TRUE,FALSE,TRUE,Scikit-learn,29665,< 5 Years
1.1,FALSE,FALSE,FALSE,,70034,< 5 Years
0.57,TRUE,TRUE,TRUE,Scikit-learn,9646,< 5 Years
20.4,TRUE,FALSE,FALSE,Scikit-learn,8059,20-25 Years
2.5,TRUE,FALSE,FALSE,,13463,< 5 Years
0,FALSE,FALSE,FALSE,,3485,< 5 Years
1.3,TRUE,FALSE,FALSE,Keras,21,< 5 Years
2,TRUE,FALSE,FALSE,Scikit-learn,2577,< 5 Years
9.9,TRUE,FALSE,TRUE,PyTorch,5807,5-10 Years
13.6,TRUE,TRUE,TRUE,Scikit-learn,90432,10-15 Years
0.68,TRUE,FALSE,FALSE,Scikit-learn,280,< 5 Years
1.6,TRUE,FALSE,FALSE,Scikit-learn,74718,< 5 Years
